zip_code,city,state_code,latitude,longitude
56737,Middle River,MN,48.41144,-96.01081
56738,Newfolden,MN,48.34448,-96.33456
56742,Oklee,MN,47.92728,-95.82076
56744,Oslo,MN,48.23456,-97.1089
56748,Plummer,MN,47.92066,-96.00743
56750,Red Lake Falls,MN,47.89027,-96.30172
56751,Roseau,MN,48.80929,-95.76035
56754,Saint Hilaire,MN,47.99065,-96.18199
56755,Saint Vincent,MN,48.97141,-97.1152
56756,Salol,MN,48.90302,-95.56388
56757,Stephen,MN,48.47641,-96.90596
56758,Strandquist,MN,48.46201,-96.51891
56759,Strathcona,MN,48.55188,-96.08011
56760,Viking,MN,48.24037,-96.44586
56761,Wannaska,MN,48.60862,-95.69725
56762,Warren,MN,48.1688,-96.7415
56763,Warroad,MN,48.80879,-95.34167
57001,Alcester,SD,42.9981,-96.65492
57002,Aurora,SD,44.28785,-96.67752
57003,Baltic,SD,43.73705,-96.75784
57004,Beresford,SD,43.07571,-96.79376
57005,Brandon,SD,43.59281,-96.58728
57006,Brookings,SD,44.31588,-96.79518
57010,Burbank,SD,42.8119,-96.82403
57012,Canistota,SD,43.59683,-97.27986
57013,Canton,SD,43.28595,-96.62178
57014,Centerville,SD,43.11238,-96.95347
57015,Chancellor,SD,43.42182,-96.98006
57016,Chester,SD,43.88874,-96.96139
57017,Colman,SD,44.02246,-96.82788
57018,Colton,SD,43.79995,-96.97901
57020,Crooks,SD,43.67796,-96.82665
57021,Davis,SD,43.2723,-96.97797
57022,Dell Rapids,SD,43.85081,-96.7327
57024,Egan,SD,43.98538,-96.68146
57025,Elk Point,SD,42.71718,-96.68894
57026,Elkton,SD,44.24996,-96.50149
57027,Fairview,SD,43.19461,-96.50933
57028,Flandreau,SD,44.05766,-96.60443
57029,Freeman,SD,43.33696,-97.47936
57030,Garretson,SD,43.73435,-96.53549
57031,Gayville,SD,42.87058,-97.18655
57032,Harrisburg,SD,43.42326,-96.68708
57033,Hartford,SD,43.61613,-96.96037
57034,Hudson,SD,43.12493,-96.54575
57035,Humboldt,SD,43.64651,-97.07627
57036,Hurley,SD,43.27067,-97.14364
57037,Irene,SD,43.10146,-97.25318
57038,Jefferson,SD,42.57924,-96.57957
57039,Lennox,SD,43.33659,-96.86755
57040,Lesterville,SD,43.06206,-97.58582
57041,Lyons,SD,43.72184,-96.88415
57042,Madison,SD,43.97744,-97.15133
57043,Marion,SD,43.41954,-97.30889
57045,Menno,SD,43.20051,-97.52425
57046,Mission Hill,SD,42.9563,-97.30113
57047,Monroe,SD,43.51755,-97.21525
57048,Montrose,SD,43.74081,-97.20034
57049,North Sioux City,SD,42.52486,-96.50732
57050,Nunda,SD,44.15725,-97.01467
57051,Oldham,SD,44.21741,-97.35066
57052,Olivet,SD,43.29471,-97.7054
57053,Parker,SD,43.40963,-97.13716
57054,Ramona,SD,44.12162,-97.25799
57055,Renner,SD,43.66638,-96.73973
57057,Rutland,SD,44.10261,-96.95717
57058,Salem,SD,43.74602,-97.40468
57059,Scotland,SD,43.12476,-97.76365
57061,Sinai,SD,44.24452,-97.04399
57062,Springfield,SD,42.85046,-97.95327
57063,Tabor,SD,42.92483,-97.68668
57064,Tea,SD,43.45563,-96.87489
57065,Trent,SD,43.90041,-96.60631
57066,Tyndall,SD,42.98874,-97.86703
57067,Utica,SD,43.04095,-97.47169
57068,Valley Springs,SD,43.57435,-96.49361
57069,Vermillion,SD,42.84348,-96.98774
57070,Viborg,SD,43.182,-97.1702
57071,Volga,SD,44.26986,-96.95934
57072,Volin,SD,42.98747,-97.20363
57073,Wakonda,SD,43.00227,-97.05754
57075,Wentworth,SD,43.99605,-96.96749
57076,Winfred,SD,43.97673,-97.35307
57077,Worthing,SD,43.31574,-96.75699
57078,Yankton,SD,42.91782,-97.44702
57103,Sioux Falls,SD,43.538,-96.69241
57104,Sioux Falls,SD,43.6041,-96.70442
57105,Sioux Falls,SD,43.52125,-96.73587
57106,Sioux Falls,SD,43.50953,-96.83919
57107,Sioux Falls,SD,43.59468,-96.81962
57108,Sioux Falls,SD,43.47776,-96.70571
57110,Sioux Falls,SD,43.54445,-96.63812
57117,Sioux Falls,SD,43.53124,-96.75497
57201,Watertown,SD,44.93412,-97.09424
57212,Arlington,SD,44.38111,-97.14344
57213,Astoria,SD,44.57112,-96.5323
57214,Badger,SD,44.47764,-97.19575
57216,Big Stone City,SD,45.30041,-96.52471
57217,Bradley,SD,45.0845,-97.67004
57218,Brandt,SD,44.65787,-96.59624
57219,Bristol,SD,45.2877,-97.801
57220,Bruce,SD,44.45927,-96.92022
57221,Bryant,SD,44.60654,-97.44853
57223,Castlewood,SD,44.71019,-97.00567
57224,Claire City,SD,45.81332,-97.15672
57225,Clark,SD,44.88359,-97.72676
57226,Clear Lake,SD,44.78565,-96.72368
57227,Corona,SD,45.36184,-96.72105
57231,De Smet,SD,44.3749,-97.58243
57232,Eden,SD,45.61752,-97.38393
57233,Erwin,SD,44.50992,-97.3993
57234,Estelline,SD,44.59719,-96.89929
57235,Florence,SD,45.06896,-97.31338
57236,Garden City,SD,44.98724,-97.59033
57237,Gary,SD,44.79323,-96.51991
57238,Goodwin,SD,44.87287,-96.86231
57239,Grenville,SD,45.51223,-97.30938
57241,Hayti,SD,44.69742,-97.21747
57242,Hazel,SD,44.77352,-97.35902
57243,Henry,SD,44.91177,-97.42072
57245,Kranzburg,SD,44.89365,-96.91835
57246,Labolt,SD,45.05639,-96.66914
57247,Lake City,SD,45.71675,-97.45817
57248,Lake Norden,SD,44.58063,-97.19328
57249,Lake Preston,SD,44.37111,-97.3646
57251,Marvin,SD,45.27717,-96.93677
57252,Milbank,SD,45.20507,-96.61053
57255,New Effington,SD,45.86702,-96.94985
57256,Ortley,SD,45.24918,-97.20156
57257,Peever,SD,45.49975,-97.02982
57258,Raymond,SD,44.88434,-97.9246
57259,Revillo,SD,45.00047,-96.56786
57260,Rosholt,SD,45.83641,-96.7172
57261,Roslyn,SD,45.54051,-97.49412
57262,Sisseton,SD,45.67288,-97.06641
57263,South Shore,SD,45.14106,-97.00589
57264,Stockholm,SD,45.10863,-96.80254
57265,Strandburg,SD,44.98866,-96.79591
57266,Summit,SD,45.28619,-97.08985
57268,Toronto,SD,44.56885,-96.68781
57269,Twin Brooks,SD,45.22273,-96.80182
57270,Veblen,SD,45.84824,-97.32999
57271,Vienna,SD,44.75179,-97.55161
57272,Wallace,SD,45.09564,-97.48002
57273,Waubay,SD,45.33334,-97.27574
57274,Webster,SD,45.30943,-97.55533
57276,White,SD,44.43308,-96.61983
57278,Willow Lake,SD,44.64689,-97.68227
57279,Wilmot,SD,45.41816,-96.87274
57301,Mitchell,SD,43.71136,-98.04155
57311,Alexandria,SD,43.65112,-97.76483
57312,Alpena,SD,44.19646,-98.38564
57313,Armour,SD,43.31085,-98.36327
57314,Artesian,SD,44.0509,-97.98904
57315,Avon,SD,42.99391,-98.04852
57317,Bonesteel,SD,43.13153,-98.97891
57319,Bridgewater,SD,43.53853,-97.48353
57321,Canova,SD,43.87294,-97.54864
57322,Carpenter,SD,44.63498,-97.96129
57323,Carthage,SD,44.16259,-97.72115
57324,Cavour,SD,44.30154,-98.04535
57325,Chamberlain,SD,43.83961,-99.31144
57328,Corsica,SD,43.43413,-98.44207
57329,Dante,SD,42.97814,-98.1522
57330,Delmont,SD,43.26147,-98.16082
57331,Dimock,SD,43.47337,-98.04619
57332,Emery,SD,43.5465,-97.64762
57334,Ethan,SD,43.54199,-97.99492
57335,Fairfax,SD,43.06005,-98.77255
57337,Fedora,SD,44.00108,-97.79048
57339,Fort Thompson,SD,44.11233,-99.47862
57340,Fulton,SD,43.79392,-97.85036
57341,Gann Valley,SD,44.08077,-99.08974
57342,Geddes,SD,43.24561,-98.70054
57344,Harrison,SD,43.45575,-98.61796
57345,Highmore,SD,44.5687,-99.45009
57346,Stephan,SD,44.24818,-99.45756
57348,Hitchcock,SD,44.62147,-98.36483
57349,Howard,SD,44.02671,-97.57521
57350,Huron,SD,44.3948,-98.20037
57353,Iroquois,SD,44.36944,-97.83438
57354,Kaylor,SD,43.19099,-97.84236
57355,Kimball,SD,43.7747,-98.95045
57356,Lake Andes,SD,43.1468,-98.51803
57358,Lane,SD,44.07521,-98.42201
57359,Letcher,SD,43.90105,-98.15589
57361,Marty,SD,42.99459,-98.43463
57362,Miller,SD,44.47488,-99.06447
57363,Mount Vernon,SD,43.68723,-98.25491
57364,New Holland,SD,43.43442,-98.61786
57365,Oacoma,SD,43.81148,-99.41723
57366,Parkston,SD,43.3855,-97.94306
57367,Pickstown,SD,43.06348,-98.5133
57368,Plankinton,SD,43.75117,-98.47593
57369,Platte,SD,43.42544,-98.94606
57370,Pukwana,SD,43.80508,-99.17211
57371,Ree Heights,SD,44.43146,-99.23104
57373,Saint Lawrence,SD,44.52936,-98.86987
57374,Spencer,SD,43.75582,-97.60361
57375,Stickney,SD,43.56222,-98.47877
57376,Tripp,SD,43.21948,-97.94176
57379,Virgil,SD,44.26428,-98.53795
57380,Wagner,SD,43.03387,-98.28916
57381,Wessington,SD,44.38717,-98.73267
57382,Wessington Springs,SD,44.05561,-98.67303
57383,White Lake,SD,43.7177,-98.71382
57384,Wolsey,SD,44.42044,-98.48477
57385,Woonsocket,SD,44.04433,-98.29507
57386,Yale,SD,44.50908,-97.99845
57401,Aberdeen,SD,45.4753,-98.53042
57420,Akaska,SD,45.2852,-100.14319
57421,Amherst,SD,45.75045,-97.90618
57422,Andover,SD,45.42288,-97.92199
57424,Ashton,SD,45.02012,-98.53101
57426,Barnard,SD,45.73485,-98.4936
57427,Bath,SD,45.48109,-98.31786
57428,Bowdle,SD,45.44984,-99.67922
57429,Brentford,SD,45.16116,-98.3005
57430,Britton,SD,45.82203,-97.72205
57432,Claremont,SD,45.6839,-98.02453
57433,Columbia,SD,45.64311,-98.32104
57434,Conde,SD,45.16669,-98.07049
57435,Cresbard,SD,45.16916,-98.90975
57436,Doland,SD,44.84864,-98.09131
57437,Eureka,SD,45.78368,-99.618
57438,Faulkton,SD,45.06899,-99.15462
57439,Ferney,SD,45.33464,-98.10007
57440,Frankfort,SD,44.8502,-98.25956
57441,Frederick,SD,45.82275,-98.51474
57442,Gettysburg,SD,45.05721,-100.14997
57445,Groton,SD,45.45828,-98.12094
57446,Hecla,SD,45.86698,-98.15423
57448,Hosmer,SD,45.61196,-99.41859
57449,Houghton,SD,45.73101,-98.17553
57450,Hoven,SD,45.21599,-99.83696
57451,Ipswich,SD,45.43488,-98.93473
57452,Java,SD,45.52873,-99.87334
57454,Langford,SD,45.61058,-97.77286
57455,Lebanon,SD,44.99301,-99.74011
57456,Leola,SD,45.72104,-98.99589
57457,Long Lake,SD,45.87281,-99.15812
57460,Mansfield,SD,45.27323,-98.66585
57461,Mellette,SD,45.16085,-98.43327
57465,Northville,SD,45.14443,-98.68573
57466,Onaka,SD,45.20045,-99.45885
57467,Orient,SD,44.82754,-99.14221
57468,Pierpont,SD,45.49797,-97.75318
57469,Redfield,SD,44.85858,-98.57535
57470,Rockham,SD,44.87726,-98.86709
57471,Roscoe,SD,45.40967,-99.31359
57472,Selby,SD,45.4284,-100.10393
57473,Seneca,SD,44.98993,-99.483
57474,Stratford,SD,45.28577,-98.27526
57475,Tolstoy,SD,45.22843,-99.62031
57476,Tulare,SD,44.71277,-98.62127
57477,Turton,SD,45.03363,-98.15024
57479,Warner,SD,45.30415,-98.4382
57481,Westport,SD,45.65279,-98.66821
57501,Pierre,SD,44.53525,-100.31906
57520,Agar,SD,44.84159,-100.16447
57521,Belvidere,SD,43.79349,-101.18682
57522,Blunt,SD,44.51014,-99.96352
57523,Burke,SD,43.24437,-99.23795
57528,Colome,SD,43.17814,-99.75901
57529,Dallas,SD,43.22931,-99.57019
57531,Draper,SD,43.98038,-100.48601
57532,Fort Pierre,SD,44.36129,-100.56405
57533,Gregory,SD,43.3463,-99.41692
57534,Hamill,SD,43.5709,-99.65975
57536,Harrold,SD,44.41502,-99.76694
57537,Hayes,SD,44.58366,-101.07399
57538,Herrick,SD,43.12167,-99.15551
57540,Holabird,SD,44.46477,-99.60377
57541,Ideal,SD,43.60001,-99.90895
57543,Kadoka,SD,43.74785,-101.52268
57544,Kennebec,SD,43.88374,-99.83647
57547,Long Valley,SD,43.48337,-101.44054
57548,Lower Brule,SD,44.08429,-99.62373
57551,Martin,SD,43.18087,-101.70012
57552,Midland,SD,44.25903,-101.20833
57553,Milesville,SD,44.48547,-101.64489
57555,Mission,SD,43.29828,-100.6601
57559,Murdo,SD,43.93654,-100.72054
57560,Norris,SD,43.44006,-101.21226
57562,Okaton,SD,43.89962,-100.95816
57563,Okreek,SD,43.36039,-100.40149
57564,Onida,SD,44.72401,-100.0121
57566,Parmelee,SD,43.31237,-101.10019
57567,Philip,SD,44.13519,-101.7152
57568,Presho,SD,43.88498,-100.08857
57569,Reliance,SD,43.8605,-99.57582
57570,Rosebud,SD,43.24284,-100.87127
57571,Saint Charles,SD,43.04152,-99.09042
57572,Saint Francis,SD,43.12009,-101.08491
57574,Tuthill,SD,43.10954,-101.36238
57576,Vivian,SD,43.90804,-100.29411
57577,Wanblee,SD,43.52353,-101.66029
57579,White River,SD,43.57484,-100.78578
57580,Winner,SD,43.28987,-100.05772
57584,Witten,SD,43.49115,-100.06382
57585,Wood,SD,43.55508,-100.39752
57601,Mobridge,SD,45.36646,-100.51108
57620,Bison,SD,45.38425,-102.53897
57621,Bullhead,SD,45.76891,-101.0808
57622,Cherry Creek,SD,44.65177,-101.54572
57623,Dupree,SD,45.01587,-101.65925
57625,Eagle Butte,SD,44.95738,-101.00369
57626,Faith,SD,44.99662,-102.17571
57630,Glencross,SD,45.36358,-100.89192
57631,Glenham,SD,45.58195,-100.28779
57632,Herreid,SD,45.82924,-100.04927
57633,Isabel,SD,45.44584,-101.50046
57634,Keldron,SD,45.75231,-101.87895
57636,Lantry,SD,45.02905,-101.45414
57638,Lemmon,SD,45.86899,-102.20758
57639,Little Eagle,SD,45.679,-100.80324
57640,Lodgepole,SD,45.7656,-102.70435
57641,McIntosh,SD,45.89317,-101.30624
57642,McLaughlin,SD,45.78609,-100.72458
57644,Meadow,SD,45.45155,-102.08224
57645,Morristown,SD,45.9119,-101.71855
57646,Mound City,SD,45.68753,-100.05395
57648,Pollock,SD,45.92722,-100.31755
57649,Prairie City,SD,45.48999,-102.86149
57650,Ralph,SD,45.8346,-103.03033
57651,Reva,SD,45.48394,-103.07746
57652,Ridgeview,SD,45.13787,-100.68883
57656,Timber Lake,SD,45.42387,-101.10696
57657,Trail City,SD,45.51599,-100.7776
57658,Wakpala,SD,45.65744,-100.55835
57659,Walker,SD,45.8958,-101.09808
57660,Watauga,SD,45.83052,-101.53311
57661,Whitehorse,SD,45.27005,-100.96433
57701,Rapid City,SD,44.1209,-103.20562
57702,Rapid City,SD,44.03085,-103.38433
57703,Rapid City,SD,44.00331,-103.04528
57706,Ellsworth Afb,SD,44.1564,-103.09561
57714,Allen,SD,43.32689,-101.91843
57716,Batesland,SD,43.07753,-102.2179
57717,Belle Fourche,SD,44.96667,-103.92396
57718,Black Hawk,SD,44.17925,-103.36801
57719,Box Elder,SD,44.23059,-102.98312
57720,Buffalo,SD,45.5497,-103.60655
57722,Buffalo Gap,SD,43.45722,-102.98149
57724,Camp Crook,SD,45.66696,-104.06056
57725,Caputa,SD,43.93723,-102.80324
57730,Custer,SD,43.72561,-103.63733
57732,Deadwood,SD,44.23782,-103.64335
57735,Edgemont,SD,43.29086,-103.85626
57737,Enning,SD,44.55618,-102.52096
57738,Fairburn,SD,43.66281,-103.13024
57741,Fort Meade,SD,44.41044,-103.47273
57744,Hermosa,SD,43.7773,-103.02415
57745,Hill City,SD,44.01304,-103.78616
57747,Hot Springs,SD,43.37973,-103.5231
57748,Howes,SD,44.58484,-102.01082
57750,Interior,SD,43.60109,-101.94858
57751,Keystone,SD,43.86767,-103.42346
57752,Kyle,SD,43.43593,-102.20738
57754,Lead,SD,44.26193,-103.87478
57755,Ludlow,SD,45.83763,-103.35784
57756,Manderson,SD,43.23729,-102.47544
57758,Mud Butte,SD,44.98737,-102.75985
57759,Nemo,SD,44.2202,-103.55373
57760,Newell,SD,44.93063,-103.30329
57761,New Underwood,SD,44.21858,-102.75943
57762,Nisland,SD,44.75285,-103.60902
57763,Oelrichs,SD,43.12,-103.24944
57764,Oglala,SD,43.23676,-102.75539
57766,Oral,SD,43.35772,-103.18252
57767,Owanka,SD,44.13841,-102.5721
57769,Piedmont,SD,44.24326,-103.29704
57770,Pine Ridge,SD,43.07579,-102.6258
57772,Porcupine,SD,43.48182,-102.51903
57773,Pringle,SD,43.59443,-103.59246
57775,Quinn,SD,44.08368,-102.00607
57776,Redig,SD,45.24878,-103.51704
57779,Saint Onge,SD,44.56449,-103.75969
57780,Scenic,SD,43.7773,-102.45844
57782,Smithwick,SD,43.25182,-103.1844
57783,Spearfish,SD,44.47106,-103.9219
57785,Sturgis,SD,44.41905,-103.21534
57787,Union Center,SD,44.6643,-102.66097
57788,Vale,SD,44.61855,-103.2167
57790,Wall,SD,44.10378,-102.20683
57791,Wasta,SD,44.24388,-102.46514
57792,White Owl,SD,44.59559,-102.36376
57793,Whitewood,SD,44.51824,-103.581
57794,Wounded Knee,SD,43.12071,-102.40695
58001,Abercrombie,ND,46.44837,-96.74134
58002,Absaraka,ND,46.97562,-97.40785
58004,Amenia,ND,47.02713,-97.26212
58005,Argusville,ND,47.05261,-96.951
58006,Arthur,ND,47.09682,-97.20359
58007,Ayr,ND,47.02519,-97.45724
58008,Barney,ND,46.30816,-97.00237
58009,Blanchard,ND,47.32658,-97.24435
58011,Buffalo,ND,46.92711,-97.54465
58012,Casselton,ND,46.93639,-97.16113
58013,Cayuga,ND,46.06037,-97.35877
58015,Christine,ND,46.59225,-96.81544
58016,Clifford,ND,47.36609,-97.46293
58017,Cogswell,ND,46.04157,-97.84535
58018,Colfax,ND,46.43458,-96.8887
58021,Davenport,ND,46.73837,-97.08102
58027,Enderlin,ND,46.63217,-97.61816
58029,Erie,ND,47.11726,-97.39001
58030,Fairmount,ND,46.03035,-96.66818
58031,Fingal,ND,46.76222,-97.6686
58032,Forman,ND,46.07071,-97.64413
58033,Fort Ransom,ND,46.44019,-97.92628
58035,Galesburg,ND,47.25599,-97.41589
58036,Gardner,ND,47.15463,-96.96318
58038,Grandin,ND,47.24505,-96.99484
58040,Gwinner,ND,46.21618,-97.75204
58041,Hankinson,ND,46.04775,-96.91006
58042,Harwood,ND,46.96952,-96.95719
58043,Havana,ND,45.97356,-97.53205
58045,Hillsboro,ND,47.38241,-97.02686
58046,Hope,ND,47.32203,-97.72747
58047,Horace,ND,46.7159,-96.87946
58048,Hunter,ND,47.19882,-97.22742
58049,Kathryn,ND,46.66291,-98.00054
58051,Kindred,ND,46.63952,-97.0302
58052,Leonard,ND,46.63552,-97.28011
58053,Lidgerwood,ND,46.05058,-97.18007
58054,Lisbon,ND,46.42622,-97.66845
58056,Luverne,ND,47.23868,-97.93621
58057,Mcleod,ND,46.42548,-97.26747
58058,Mantador,ND,46.1806,-96.97159
58059,Mapleton,ND,46.83825,-97.11812
58060,Milnor,ND,46.26745,-97.43423
58061,Mooreton,ND,46.27721,-96.89564
58062,Nome,ND,46.64361,-97.82937
58063,Oriska,ND,46.96773,-97.80471
58064,Page,ND,47.15036,-97.62761
58065,Pillsbury,ND,47.20035,-97.76612
58067,Rutland,ND,46.06826,-97.48906
58068,Sheldon,ND,46.54619,-97.40896
58069,Stirum,ND,46.24102,-97.83194
58071,Tower City,ND,46.9436,-97.68278
58072,Valley City,ND,46.92731,-98.00791
58074,Wahpeton,ND,46.21807,-96.87603
58075,Wahpeton,ND,46.27426,-96.72211
58077,Walcott,ND,46.52457,-96.97593
58078,West Fargo,ND,46.86276,-96.93125
58079,Wheatland,ND,46.86816,-97.34827
58081,Wyndmere,ND,46.31392,-97.14378
58102,Fargo,ND,46.9207,-96.83175
58103,Fargo,ND,46.85639,-96.82234
58104,Fargo,ND,46.79371,-96.83838
58105,Fargo,ND,46.89586,-96.80363
58201,Grand Forks,ND,47.86938,-97.14013
58203,Grand Forks,ND,47.97181,-97.15425
58204,Grand Forks Afb,ND,47.96046,-97.37079
58210,Adams,ND,48.4081,-98.11446
58212,Aneta,ND,47.6987,-97.99541
58214,Arvilla,ND,47.92694,-97.49747
58216,Bathgate,ND,48.87937,-97.4429
58218,Buxton,ND,47.59689,-97.05412
58219,Caledonia,ND,47.47606,-96.87831
58220,Cavalier,ND,48.79446,-97.73789
58222,Crystal,ND,48.61853,-97.68221
58223,Cummings,ND,47.51384,-97.02573
58224,Dahlen,ND,48.16777,-97.94307
58225,Drayton,ND,48.61208,-97.21753
58227,Edinburg,ND,48.55247,-97.90549
58228,Emerado,ND,47.87394,-97.34278
58229,Fairdale,ND,48.5182,-98.25087
58230,Finley,ND,47.49097,-97.82622
58231,Fordville,ND,48.20208,-97.82544
58233,Forest River,ND,48.20253,-97.54982
58235,Gilby,ND,48.09007,-97.48307
58236,Glasston,ND,48.71848,-97.50479
58237,Grafton,ND,48.41522,-97.40086
58238,Hamilton,ND,48.77953,-97.39791
58239,Hannah,ND,48.93842,-98.70877
58240,Hatton,ND,47.63491,-97.47675
58241,Hensel,ND,48.70442,-97.69772
58243,Hoople,ND,48.51423,-97.67956
58244,Inkster,ND,48.11035,-97.65752
58249,Langdon,ND,48.82113,-98.32514
58250,Lankin,ND,48.27496,-98.02897
58251,Larimore,ND,47.94945,-97.6906
58254,Mcville,ND,47.77111,-98.14748
58255,Maida,ND,48.99683,-98.35392
58256,Manvel,ND,48.08739,-97.20203
58257,Mayville,ND,47.49033,-97.28505
58258,Mekinock,ND,48.01142,-97.33984
58259,Michigan,ND,48.02053,-98.12168
58260,Milton,ND,48.63254,-98.04709
58261,Minto,ND,48.22385,-97.31663
58262,Mountain,ND,48.681,-97.87759
58265,Neche,ND,48.95321,-97.5959
58266,Niagara,ND,48.00127,-97.84967
58267,Northwood,ND,47.75614,-97.62651
58269,Osnabrock,ND,48.70158,-98.15518
58270,Park River,ND,48.39336,-97.78848
58271,Pembina,ND,48.90905,-97.28932
58272,Petersburg,ND,48.00868,-97.9854
58273,Pisek,ND,48.29747,-97.66275
58274,Portland,ND,47.49158,-97.48989
58275,Reynolds,ND,47.68956,-97.10609
58276,Saint Thomas,ND,48.62239,-97.45675
58277,Sharon,ND,47.61403,-97.83176
58278,Thompson,ND,47.77761,-97.13084
58281,Wales,ND,48.85941,-98.61086
58282,Walhalla,ND,48.90897,-97.93252
58301,Devils Lake,ND,48.13015,-98.88798
58310,Agate,ND,48.57485,-99.5307
58311,Alsen,ND,48.65111,-98.57312
58313,Balta,ND,48.16615,-100.03685
58316,Belcourt,ND,48.83532,-99.78207
58317,Bisbee,ND,48.62576,-99.38679
58318,Bottineau,ND,48.85121,-100.40303
58321,Brocket,ND,48.2025,-98.32707
58323,Calvin,ND,48.84252,-98.91923
58324,Cando,ND,48.48213,-99.21931
58325,Churchs Ferry,ND,48.28613,-99.15569
58327,Crary,ND,48.10137,-98.5731
58329,Dunseith,ND,48.8682,-100.08927
58330,Edmore,ND,48.44208,-98.48275
58331,Egeland,ND,48.64014,-99.09293
58332,Esmond,ND,48.04596,-99.76725
58335,Fort Totten,ND,47.97229,-99.00412
58338,Hampden,ND,48.52879,-98.6313
58339,Hansboro,ND,48.97175,-99.32709
58341,Harvey,ND,47.77117,-99.85599
58343,Knox,ND,48.29643,-99.72583
58344,Lakota,ND,48.01471,-98.33857
58345,Lawton,ND,48.30564,-98.37436
58346,Leeds,ND,48.28953,-99.42218
58348,Maddock,ND,47.95509,-99.52365
58351,Minnewaukan,ND,48.10218,-99.31394
58352,Munich,ND,48.70188,-98.86099
58353,Mylo,ND,48.64005,-99.59928
58355,Nekoma,ND,48.57504,-98.38528
58356,New Rockford,ND,47.67103,-99.07804
58357,Oberon,ND,47.94429,-99.21831
58361,Pekin,ND,47.75841,-98.35458
58362,Penn,ND,48.23099,-99.0554
58363,Perth,ND,48.76417,-99.46669
58365,Rocklake,ND,48.83655,-99.23626
58366,Rolette,ND,48.65242,-99.86654
58367,Rolla,ND,48.88179,-99.55163
58368,Rugby,ND,48.25124,-100.04105
58369,Saint John,ND,48.95257,-99.83603
58370,Saint Michael,ND,47.9842,-98.85977
58372,Sarles,ND,48.93906,-99.00628
58374,Sheyenne,ND,47.82865,-99.09171
58377,Starkweather,ND,48.46481,-98.87416
58379,Tokio,ND,47.90707,-98.81907
58380,Tolna,ND,47.82872,-98.52029
58381,Warwick,ND,47.82731,-98.74476
58382,Webster,ND,48.31727,-98.79252
58384,Willow City,ND,48.59401,-100.26465
58385,Wolford,ND,48.47945,-99.65989
58386,York,ND,48.31696,-99.59227
58401,Jamestown,ND,46.88145,-98.76883
58402,Jamestown,ND,46.88191,-98.68755
58413,Ashley,ND,46.02963,-99.34235
58415,Berlin,ND,46.36602,-98.48587
58416,Binford,ND,47.54767,-98.35694
58418,Bowdon,ND,47.41493,-99.63524
58420,Buchanan,ND,47.06072,-98.86734
58421,Carrington,ND,47.43974,-99.06968
58422,Cathay,ND,47.59853,-99.39531
58423,Chaseley,ND,47.41899,-99.82951
58424,Cleveland,ND,46.87554,-99.10217
58425,Cooperstown,ND,47.45391,-98.12378
58426,Courtenay,ND,47.21972,-98.58075
58428,Dawson,ND,46.81162,-99.75809
58429,Dazey,ND,47.18768,-98.16282
58430,Denhoff,ND,47.50831,-100.25954
58431,Dickey,ND,46.50522,-98.49658
58433,Edgeley,ND,46.36989,-98.72157
58436,Ellendale,ND,46.08203,-98.58773
58438,Fessenden,ND,47.66247,-99.57983
58439,Forbes,ND,45.96738,-98.82994
58440,Fredonia,ND,46.27941,-99.16324
58441,Fullerton,ND,46.17119,-98.37844
58442,Gackle,ND,46.56518,-99.18184
58443,Glenfield,ND,47.46374,-98.67239
58444,Goodrich,ND,47.48278,-100.13156
58445,Grace City,ND,47.57036,-98.78869
58448,Hannaford,ND,47.30944,-98.21451
58451,Hurdsfield,ND,47.45167,-99.95275
58452,Jessie,ND,47.54019,-98.22911
58454,Jud,ND,46.5978,-98.94038
58455,Kensal,ND,47.30094,-98.72667
58456,Kulm,ND,46.25674,-98.95475
58458,Lamoure,ND,46.36921,-98.29257
58460,Lehr,ND,46.30991,-99.31907
58461,Litchville,ND,46.64958,-98.19248
58463,Mcclusky,ND,47.49662,-100.46281
58464,Mchenry,ND,47.60786,-98.58849
58466,Marion,ND,46.61489,-98.36493
58467,Medina,ND,46.8746,-99.34103
58472,Montpelier,ND,46.64135,-98.66055
58474,Oakes,ND,46.09588,-98.13574
58475,Pettibone,ND,47.14118,-99.53717
58476,Pingree,ND,47.19398,-99.00263
58477,Regan,ND,47.2208,-100.52294
58478,Robinson,ND,47.16008,-99.74543
58479,Rogers,ND,47.09254,-98.19948
58480,Sanborn,ND,46.94707,-98.25685
58481,Spiritwood,ND,46.9346,-98.42814
58482,Steele,ND,46.86669,-99.90465
58483,Streeter,ND,46.66176,-99.42186
58484,Sutton,ND,47.37821,-98.4687
58486,Sykeston,ND,47.39421,-99.39279
58487,Tappen,ND,46.85278,-99.60283
58488,Tuttle,ND,47.17552,-99.99709
58490,Verona,ND,46.38137,-98.06063
58492,Wimbledon,ND,47.15793,-98.43787
58494,Wing,ND,47.16306,-100.2744
58495,Wishek,ND,46.27202,-99.60077
58496,Woodworth,ND,47.14063,-99.30794
58497,Ypsilanti,ND,46.76738,-98.54076
58501,Bismarck,ND,46.8189,-100.70234
58503,Bismarck,ND,46.90587,-100.75262
58504,Bismarck,ND,46.7273,-100.6808
58520,Almont,ND,46.6758,-101.5409
58521,Baldwin,ND,47.0269,-100.66963
58523,Beulah,ND,47.26581,-101.78138
